series_id	seasonal	category_code	subcategory_code	item_code	demographics_code	characteristics_code	process_code	series_title	footnote_codes	begin_year	begin_period	end_year	end_period
CXU980290LB0506M              	U	CUCHARS	TITLEPD	980290	LB05	06	M	Percent Elementary (1-8)-LB05-Four people in consumer unit	          	1984	A01	2013	A01
CXU980290LB0507M              	U	CUCHARS	TITLEPD	980290	LB05	07	M	Percent Elementary (1-8)-LB05-Five or more people in consumer unit	          	1988	A01	2013	A01
CXU980290LB05A1M              	U	CUCHARS	TITLEPD	980290	LB05	A1	M	Percent Elementary (1-8)-LB05-Five people in consumer unit	          	1984	A01	1987	A01
CXU980290LB05A2M              	U	CUCHARS	TITLEPD	980290	LB05	A2	M	Percent Elementary (1-8)-LB05-Six or more people in consumer unit	          	1984	A01	1987	A01
CXU980290LB0601M              	U	CUCHARS	TITLEPD	980290	LB06	01	M	Percent Elementary (1-8)-LB06-Total husband and wife consumer units	          	1984	A01	2013	A01
CXU980290LB0602M              	U	CUCHARS	TITLEPD	980290	LB06	02	M	Percent Elementary (1-8)-LB06-Husband and wife only consumer units	          	1984	A01	2013	A01
CXU980290LB0603M              	U	CUCHARS	TITLEPD	980290	LB06	03	M	Percent Elementary (1-8)-LB06-Total husband and wife with children cons. units	          	1988	A01	2013	A01
CXU980290LB0604M              	U	CUCHARS	TITLEPD	980290	LB06	04	M	Percent Elementary (1-8)-LB06-Husband and wife w/ children, oldest child under 6	          	1984	A01	2013	A01
CXU980290LB0605M              	U	CUCHARS	TITLEPD	980290	LB06	05	M	Percent Elementary (1-8)-LB06-Husband and wife w/ children, oldest child 6 to 17	          	1984	A01	2013	A01
CXU980290LB0606M              	U	CUCHARS	TITLEPD	980290	LB06	06	M	Percent Elementary (1-8)-LB06-Husband & wife w/ children, old. child 18 or over	          	1984	A01	2013	A01
CXU980290LB0607M              	U	CUCHARS	TITLEPD	980290	LB06	07	M	Percent Elementary (1-8)-LB06-Other husband and wife consumer units	          	1984	A01	2013	A01
CXU980290LB0608M              	U	CUCHARS	TITLEPD	980290	LB06	08	M	Percent Elementary (1-8)-LB06-One parent, at least one child under 18	          	1984	A01	2013	A01
CXU980290LB0609M              	U	CUCHARS	TITLEPD	980290	LB06	09	M	Percent Elementary (1-8)-LB06-Single person and other consumer units	          	1984	A01	2013	A01
CXU980290LB0701M              	U	CUCHARS	TITLEPD	980290	LB07	01	M	Percent Elementary (1-8)-LB07-All Consumer Units	          	1984	A01	2013	A01
CXU980290LB0702M              	U	CUCHARS	TITLEPD	980290	LB07	02	M	Percent Elementary (1-8)-LB07-Single Consumers, no earner	          	1984	A01	2013	A01
CXU980290LB0703M              	U	CUCHARS	TITLEPD	980290	LB07	03	M	Percent Elementary (1-8)-LB07-Single Consumers, one earner	          	1984	A01	2013	A01
CXU980290LB0704M              	U	CUCHARS	TITLEPD	980290	LB07	04	M	Percent Elementary (1-8)-LB07-Consumer units of two or more people, no earners	          	1984	A01	2013	A01
CXU980290LB0705M              	U	CUCHARS	TITLEPD	980290	LB07	05	M	Percent Elementary (1-8)-LB07-CUs of two or more people, one earner	          	1984	A01	2013	A01
CXU980290LB0706M              	U	CUCHARS	TITLEPD	980290	LB07	06	M	Percent Elementary (1-8)-LB07-CUs of two or more people, two earners	          	1984	A01	2013	A01
CXU980290LB0707M              	U	CUCHARS	TITLEPD	980290	LB07	07	M	Percent Elementary (1-8)-LB07-CUs of two or more people, three or more earners	          	1984	A01	2013	A01
CXU980290LB0801M              	U	CUCHARS	TITLEPD	980290	LB08	01	M	Percent Elementary (1-8)-LB08-All Consumer Units	          	1984	A01	2013	A01
CXU980290LB0802M              	U	CUCHARS	TITLEPD	980290	LB08	02	M	Percent Elementary (1-8)-LB08-Housing tenure: home owner	          	1984	A01	2013	A01
CXU980290LB0803M              	U	CUCHARS	TITLEPD	980290	LB08	03	M	Percent Elementary (1-8)-LB08-Housing tenure: homeowner with mortgage(from 2003)	          	2003	A01	2013	A01
CXU980290LB0804M              	U	CUCHARS	TITLEPD	980290	LB08	04	M	Percent Elementary (1-8)-LB08-Housing tenure: homeowner w/o mortgage(from 2003)	          	2003	A01	2013	A01
CXU980290LB0805M              	U	CUCHARS	TITLEPD	980290	LB08	05	M	Percent Elementary (1-8)-LB08-Housing tenure: renter	          	1984	A01	2013	A01
CXU980290LB0806M              	U	CUCHARS	TITLEPD	980290	LB08	06	M	Percent Elementary (1-8)-LB08-Type of area: urban	          	1984	A01	2013	A01
CXU980290LB0807M              	U	CUCHARS	TITLEPD	980290	LB08	07	M	Percent Elementary (1-8)-LB08-Type of area: urban: central city(from 2003)	          	2003	A01	2013	A01
CXU980290LB0808M              	U	CUCHARS	TITLEPD	980290	LB08	08	M	Percent Elementary (1-8)-LB08-Type of area: urban: other urban(from 2003)	          	2003	A01	2013	A01
CXU980290LB0809M              	U	CUCHARS	TITLEPD	980290	LB08	09	M	Percent Elementary (1-8)-LB08-Type of area: rural	          	1984	A01	2013	A01
CXU980290LB0901M              	U	CUCHARS	TITLEPD	980290	LB09	01	M	Percent Elementary (1-8)-LB09-All Consumer Units	          	1984	A01	2013	A01
CXU980290LB0902M              	U	CUCHARS	TITLEPD	980290	LB09	02	M	Percent Elementary (1-8)-LB09-Race of ref. person: White, Asian, and All Others	          	1984	A01	2013	A01
CXU980290LB0903M              	U	CUCHARS	TITLEPD	980290	LB09	03	M	Percent Elementary (1-8)-LB09-Race of rf. pers.: White and All Others(from 2003)	          	2003	A01	2013	A01
CXU980290LB0904M              	U	CUCHARS	TITLEPD	980290	LB09	04	M	Percent Elementary (1-8)-LB09-Race of reference person: Asian(from 2003)	          	2003	A01	2013	A01
CXU980290LB0905M              	U	CUCHARS	TITLEPD	980290	LB09	05	M	Percent Elementary (1-8)-LB09-Race of ref. person: Black or African American	          	1984	A01	2013	A01
CXU980290LB1001M              	U	CUCHARS	TITLEPD	980290	LB10	01	M	Percent Elementary (1-8)-LB10-All Consumer Units	          	1984	A01	2013	A01
CXU980290LB1002M              	U	CUCHARS	TITLEPD	980290	LB10	02	M	Percent Elementary (1-8)-LB10-Origin of reference person: Hispanic or Latino	          	1994	A01	2013	A01
CXU980290LB1003M              	U	CUCHARS	TITLEPD	980290	LB10	03	M	Percent Elementary (1-8)-LB10-Origin of reference person: Not Hispanic or Latino	          	1994	A01	2013	A01
CXU980290LB1004M              	U	CUCHARS	TITLEPD	980290	LB10	04	M	Percent Elementary (1-8)-LB10-Not Hispanic or Latino: White and All Other Races	          	2003	A01	2013	A01
CXU980290LB1005M              	U	CUCHARS	TITLEPD	980290	LB10	05	M	Percent Elementary (1-8)-LB10-Not Hispanic or Latino: Black or African-American	          	2003	A01	2013	A01
CXU980290LB1101M              	U	CUCHARS	TITLEPD	980290	LB11	01	M	Percent Elementary (1-8)-LB11-All Consumer Units	          	1984	A01	2013	A01
CXU980290LB1102M              	U	CUCHARS	TITLEPD	980290	LB11	02	M	Percent Elementary (1-8)-LB11-Region of residence: northeast	          	1984	A01	2013	A01
CXU980290LB1103M              	U	CUCHARS	TITLEPD	980290	LB11	03	M	Percent Elementary (1-8)-LB11-Region of residence: midwest	          	1984	A01	2013	A01
CXU980290LB1104M              	U	CUCHARS	TITLEPD	980290	LB11	04	M	Percent Elementary (1-8)-LB11-Region of residence: south	          	1984	A01	2013	A01
CXU980290LB1105M              	U	CUCHARS	TITLEPD	980290	LB11	05	M	Percent Elementary (1-8)-LB11-Region of residence: west	          	1984	A01	2013	A01
CXU980290LB1201M              	U	CUCHARS	TITLEPD	980290	LB12	01	M	Percent Elementary (1-8)-LB12-Self-employed workers	          	1984	A01	2013	A01
CXU980290LB1202M              	U	CUCHARS	TITLEPD	980290	LB12	02	M	Percent Elementary (1-8)-LB12-Total wage and salary earners	          	1984	A01	2013	A01
CXU980290LB1203M              	U	CUCHARS	TITLEPD	980290	LB12	03	M	Percent Elementary (1-8)-LB12-Wage & salary earners: managers and professionals	          	1984	A01	2013	A01
CXU980290LB1204M              	U	CUCHARS	TITLEPD	980290	LB12	04	M	Percent Elementary (1-8)-LB12-Wage & salary: tech., sales, and clerical workers	          	1984	A01	2013	A01
CXU980290LB1205M              	U	CUCHARS	TITLEPD	980290	LB12	05	M	Percent Elementary (1-8)-LB12-Wage & salary earners: service workers	          	1984	A01	2013	A01
CXU980290LB1206M              	U	CUCHARS	TITLEPD	980290	LB12	06	M	Percent Elementary (1-8)-LB12-Wage & salary: construction workers & mechanics	          	1984	A01	2013	A01
CXU980290LB1207M              	U	CUCHARS	TITLEPD	980290	LB12	07	M	Percent Elementary (1-8)-LB12-Wage & salary: Operators, fabricators & laborers	          	1984	A01	2013	A01
CXU980290LB1208M              	U	CUCHARS	TITLEPD	980290	LB12	08	M	Percent Elementary (1-8)-LB12-Retired	          	1984	A01	2013	A01
CXU980290LB1209M              	U	CUCHARS	TITLEPD	980290	LB12	09	M	Percent Elementary (1-8)-LB12-Occupation: all other, including not reporting	          	1984	A01	2013	A01
CXU980290LB1301M              	U	CUCHARS	TITLEPD	980290	LB13	01	M	Percent Elementary (1-8)-LB13-All Consumer Units	          	1984	A01	2012	A01
CXU980290LB1302M              	U	CUCHARS	TITLEPD	980290	LB13	02	M	Percent Elementary (1-8)-LB13-Total, less than college graduate	          	1996	A01	2012	A01
CXU980290LB1303M              	U	CUCHARS	TITLEPD	980290	LB13	03	M	Percent Elementary (1-8)-LB13-Less than high school graduate	          	1995	A01	2012	A01
CXU980290LB1304M              	U	CUCHARS	TITLEPD	980290	LB13	04	M	Percent Elementary (1-8)-LB13-High school graduate	          	1995	A01	2012	A01
CXU980290LB1305M              	U	CUCHARS	TITLEPD	980290	LB13	05	M	Percent Elementary (1-8)-LB13-High school graduate with some college	          	1995	A01	2012	A01
CXU980290LB1306M              	U	CUCHARS	TITLEPD	980290	LB13	06	M	Percent Elementary (1-8)-LB13-Associate degree	          	1996	A01	2012	A01
CXU980290LB1307M              	U	CUCHARS	TITLEPD	980290	LB13	07	M	Percent Elementary (1-8)-LB13-Total, college graduate	          	1995	A01	2012	A01
CXU980290LB1308M              	U	CUCHARS	TITLEPD	980290	LB13	08	M	Percent Elementary (1-8)-LB13-Bachelor's degree	          	1996	A01	2012	A01
CXU980290LB1309M              	U	CUCHARS	TITLEPD	980290	LB13	09	M	Percent Elementary (1-8)-LB13-Master's, professional, doctorate	          	1996	A01	2012	A01
CXU980290LB1401M              	U	CUCHARS	TITLEPD	980290	LB14	01	M	Percent Elementary (1-8)-LB14-All Consumer Units	          	2012	A01	2013	A01
CXU980290LB1402M              	U	CUCHARS	TITLEPD	980290	LB14	02	M	Percent Elementary (1-8)-LB14-Less than college graduate: Total	          	2012	A01	2013	A01
CXU980290LB1403M              	U	CUCHARS	TITLEPD	980290	LB14	03	M	Percent Elementary (1-8)-LB14-Less than college graduate: Less than high school graduate	          	2012	A01	2013	A01
CXU980290LB1404M              	U	CUCHARS	TITLEPD	980290	LB14	04	M	Percent Elementary (1-8)-LB14-Less than college graduate: High school graduate	          	2012	A01	2013	A01
CXU980290LB1405M              	U	CUCHARS	TITLEPD	980290	LB14	05	M	Percent Elementary (1-8)-LB14-Less than college graduate: High schoo graduate with some college	          	2012	A01	2013	A01
CXU980290LB1406M              	U	CUCHARS	TITLEPD	980290	LB14	06	M	Percent Elementary (1-8)-LB14-Less than college graduate: Associate's degree	          	2012	A01	2013	A01
CXU980290LB1407M              	U	CUCHARS	TITLEPD	980290	LB14	07	M	Percent Elementary (1-8)-LB14-College graduate: Total	          	2012	A01	2013	A01
CXU980290LB1408M              	U	CUCHARS	TITLEPD	980290	LB14	08	M	Percent Elementary (1-8)-LB14-College graduate: Bachelor's degree	          	2012	A01	2013	A01
CXU980290LB1409M              	U	CUCHARS	TITLEPD	980290	LB14	09	M	Percent Elementary (1-8)-LB14-College graduate: Master's, professional, doctoral degree	          	2012	A01	2013	A01
CXU980300LB0101M              	U	CUCHARS	TITLEPD	980300	LB01	01	M	Percent High school (9-12)-LB01-All Consumer Units	          	1984	A01	2013	A01
CXU980300LB0102M              	U	CUCHARS	TITLEPD	980300	LB01	02	M	Percent High school (9-12)-LB01-Lowest 20 percent income quintile	          	1984	A01	2013	A01
CXU980300LB0103M              	U	CUCHARS	TITLEPD	980300	LB01	03	M	Percent High school (9-12)-LB01-Second 20 percent income quintile	          	1984	A01	2013	A01
CXU980300LB0104M              	U	CUCHARS	TITLEPD	980300	LB01	04	M	Percent High school (9-12)-LB01-Third 20 percent income quintile	          	1984	A01	2013	A01
CXU980300LB0105M              	U	CUCHARS	TITLEPD	980300	LB01	05	M	Percent High school (9-12)-LB01-Fourth 20 percent income quintile	          	1984	A01	2013	A01
CXU980300LB0106M              	U	CUCHARS	TITLEPD	980300	LB01	06	M	Percent High school (9-12)-LB01-Highest 20 percent income quintile	          	1984	A01	2013	A01
CXU980300LB01A1M              	U	CUCHARS	TITLEPD	980300	LB01	A1	M	Percent High school (9-12)-LB01-Total complete income reporters	          	1984	A01	2003	A01
CXU980300LB01A2M              	U	CUCHARS	TITLEPD	980300	LB01	A2	M	Percent High school (9-12)-LB01-Incomplete income reports	          	1984	A01	2003	A01
CXU980300LB0201M              	U	CUCHARS	TITLEPD	980300	LB02	01	M	Percent High school (9-12)-LB02-All Consumer Units	          	1984	A01	2013	A01
CXU980300LB0202M              	U	CUCHARS	TITLEPD	980300	LB02	02	M	Percent High school (9-12)-LB02-Before tax income of less than $5,000	          	1984	A01	2013	A01
CXU980300LB0203M              	U	CUCHARS	TITLEPD	980300	LB02	03	M	Percent High school (9-12)-LB02-$5,000 to $9,999 before tax income	          	1984	A01	2013	A01
CXU980300LB0204M              	U	CUCHARS	TITLEPD	980300	LB02	04	M	Percent High school (9-12)-LB02-$10,000 to $14,999 before tax income	          	1984	A01	2013	A01
CXU980300LB0205M              	U	CUCHARS	TITLEPD	980300	LB02	05	M	Percent High school (9-12)-LB02-$15,000 to $19,999 before tax income	          	1984	A01	2013	A01
CXU980300LB0206M              	U	CUCHARS	TITLEPD	980300	LB02	06	M	Percent High school (9-12)-LB02-$20,000 to $29,999 before tax income	          	1984	A01	2013	A01
CXU980300LB0207M              	U	CUCHARS	TITLEPD	980300	LB02	07	M	Percent High school (9-12)-LB02-$30,000 to $39,999 before tax income	          	1984	A01	2013	A01
CXU980300LB0208M              	U	CUCHARS	TITLEPD	980300	LB02	08	M	Percent High school (9-12)-LB02-$40,000 to $49,999 before tax income	          	1984	A01	2013	A01
CXU980300LB0209M              	U	CUCHARS	TITLEPD	980300	LB02	09	M	Percent High school (9-12)-LB02-$50,000 to $69,999 before tax income	          	1992	A01	2013	A01
CXU980300LB0210M              	U	CUCHARS	TITLEPD	980300	LB02	10	M	Percent High school (9-12)-LB02-Before tax income of $70,000 and over	          	1992	A01	2013	A01
CXU980300LB0211M              	U	CUCHARS	TITLEPD	980300	LB02	11	M	Percent High school (9-12)-LB02-Before tax income of less than $70,000(from 2003)	          	2003	A01	2013	A01
CXU980300LB0212M              	U	CUCHARS	TITLEPD	980300	LB02	12	M	Percent High school (9-12)-LB02-$70,000 to $79,999 before tax income(from 2003)	          	2003	A01	2013	A01
CXU980300LB0213M              	U	CUCHARS	TITLEPD	980300	LB02	13	M	Percent High school (9-12)-LB02-$80,000 to $99,999 before tax income(from 2003)	          	2003	A01	2013	A01
CXU980300LB0214M              	U	CUCHARS	TITLEPD	980300	LB02	14	M	Percent High school (9-12)-LB02-Before tax income of $100,000 and over(from 2003)	          	2003	A01	2013	A01
CXU980300LB0215M              	U	CUCHARS	TITLEPD	980300	LB02	15	M	Percent High school (9-12)-LB02-$100,000 to $119,999 before tax income(from 2003)	          	2003	A01	2013	A01
CXU980300LB0216M              	U	CUCHARS	TITLEPD	980300	LB02	16	M	Percent High school (9-12)-LB02-$120,000 to $149,999 before tax income(from 2003)	          	2003	A01	2013	A01
CXU980300LB0217M              	U	CUCHARS	TITLEPD	980300	LB02	17	M	Percent High school (9-12)-LB02-Before tax income of $150,000 and over(from 2003)	          	2003	A01	2013	A01
CXU980300LB02A1M              	U	CUCHARS	TITLEPD	980300	LB02	A1	M	Percent High school (9-12)-LB02-Before tax income of $50,000 and over	          	1984	A01	1991	A01
CXU980300LB02A2M              	U	CUCHARS	TITLEPD	980300	LB02	A2	M	Percent High school (9-12)-LB02-Total complete income reporters	          	1984	A01	2003	A01
CXU980300LB0401M              	U	CUCHARS	TITLEPD	980300	LB04	01	M	Percent High school (9-12)-LB04-All Consumer Units	          	1984	A01	2013	A01
CXU980300LB0402M              	U	CUCHARS	TITLEPD	980300	LB04	02	M	Percent High school (9-12)-LB04-Reference person under age 25	          	1984	A01	2013	A01
CXU980300LB0403M              	U	CUCHARS	TITLEPD	980300	LB04	03	M	Percent High school (9-12)-LB04-Reference person between age 25 and 34	          	1984	A01	2013	A01
CXU980300LB0404M              	U	CUCHARS	TITLEPD	980300	LB04	04	M	Percent High school (9-12)-LB04-Reference person between age 35 and 44	          	1984	A01	2013	A01
CXU980300LB0405M              	U	CUCHARS	TITLEPD	980300	LB04	05	M	Percent High school (9-12)-LB04-Reference person between age 45 and 54	          	1984	A01	2013	A01
CXU980300LB0406M              	U	CUCHARS	TITLEPD	980300	LB04	06	M	Percent High school (9-12)-LB04-Reference person between age 55 and 64	          	1984	A01	2013	A01
CXU980300LB0407M              	U	CUCHARS	TITLEPD	980300	LB04	07	M	Percent High school (9-12)-LB04-Reference person over age 65	          	1988	A01	2013	A01
CXU980300LB0408M              	U	CUCHARS	TITLEPD	980300	LB04	08	M	Percent High school (9-12)-LB04-Reference person between age 65 and 74	          	1984	A01	2013	A01
CXU980300LB0409M              	U	CUCHARS	TITLEPD	980300	LB04	09	M	Percent High school (9-12)-LB04-Reference person over the age of 75	          	1984	A01	2013	A01
CXU980300LB0501M              	U	CUCHARS	TITLEPD	980300	LB05	01	M	Percent High school (9-12)-LB05-All Consumer Units	          	1984	A01	2013	A01
CXU980300LB0502M              	U	CUCHARS	TITLEPD	980300	LB05	02	M	Percent High school (9-12)-LB05-One person consumer unit	          	1984	A01	2013	A01
CXU980300LB0503M              	U	CUCHARS	TITLEPD	980300	LB05	03	M	Percent High school (9-12)-LB05-Two or more people in consumer unit	          	1988	A01	2013	A01
CXU980300LB0504M              	U	CUCHARS	TITLEPD	980300	LB05	04	M	Percent High school (9-12)-LB05-Two people in consumer unit	          	1984	A01	2013	A01
